UF,Nome_UF,Mesorregião Geográfica,Nome_Mesorregião,Microrregião Geográfica,Nome_Microrregião,Município,Código Município Completo,Nome_Município,LONG,LAT,ALT
12,Acre,02,Vale do Acre,003,Sena Madureira,00500,1200500,Sena Madureira,-68.65568406,-9.06533,132.13
12,Acre,02,Vale do Acre,004,Rio Branco,00450,1200450,Senador Guiomard,-67.74317236,-10.148173586,207.92
12,Acre,01,Vale do Juruá,002,Tarauacá,00609,1200609,Tarauacá,-70.755501062,-8.1556685917,172.14
12,Acre,02,Vale do Acre,005,Brasiléia,00708,1200708,Xapuri,-68.506294805,-10.65207194,173.28
13,Amazonas,03,Centro Amazonense,005,Tefé,00029,1300029,Alvarães,-64.813534677,-3.216583769,46.11
13,Amazonas,02,Sudoeste Amazonense,003,Alto Solimões,00060,1300060,Amaturá,-68.20961464,-3.3668051875,73.44
13,Amazonas,03,Centro Amazonense,006,Coari,00086,1300086,Anamã,-61.405903479,-3.5763704268,21.61
13,Amazonas,03,Centro Amazonense,006,Coari,00102,1300102,Anori,-61.658955382,-3.7453855861,20.34
13,Amazonas,04,Sul Amazonense,013,Madeira,00144,1300144,Apuí,-59.885666104,-7.197870151,132.9
13,Amazonas,02,Sudoeste Amazonense,003,Alto Solimões,00201,1300201,Atalaia do Norte,-70.187989284,-4.3661574897,76.01
13,Amazonas,03,Centro Amazonense,007,Manaus,00300,1300300,Autazes,-59.133567091,-3.5786636417,20.49
13,Amazonas,01,Norte Amazonense,001,Rio Negro,00409,1300409,Barcelos,-62.925669658,-0.97280105253,35.3
13,Amazonas,03,Centro Amazonense,010,Parintins,00508,1300508,Barreirinha,-57.067750489,-2.798149836,11.23
13,Amazonas,02,Sudoeste Amazonense,003,Alto Solimões,00607,1300607,Benjamin Constant,-70.027348433,-4.3749890186,69.8
13,Amazonas,03,Centro Amazonense,006,Coari,00631,1300631,Beruri,-61.371570891,-3.8945134098,22.86
13,Amazonas,03,Centro Amazonense,010,Parintins,00680,1300680,Boa Vista do Ramos,-57.587707346,-2.9717265315,23.01
13,Amazonas,04,Sul Amazonense,011,Boca do Acre,00706,1300706,Boca do Acre,-67.399577756,-8.751243196,106.76
13,Amazonas,04,Sul Amazonense,013,Madeira,00805,1300805,Borba,-59.594559019,-4.3906198914,29.01
13,Amazonas,03,Centro Amazonense,006,Coari,00839,1300839,Caapiranga,-61.211334133,-3.330093391,20.1
13,Amazonas,04,Sul Amazonense,012,Purus,00904,1300904,Canutama,-64.394230818,-6.5291060758,52
13,Amazonas,02,Sudoeste Amazonense,004,Juruá,01001,1301001,Carauari,-66.896635281,-4.8816659042,66.1
13,Amazonas,03,Centro Amazonense,007,Manaus,01100,1301100,Careiro,-60.363809843,-3.82244727,25.17
13,Amazonas,03,Centro Amazonense,007,Manaus,01159,1301159,Careiro da Várzea,-59.82631406,-3.197396594,19.22
13,Amazonas,03,Centro Amazonense,006,Coari,01209,1301209,Coari,-63.142183984,-4.0842191587,37.93
13,Amazonas,03,Centro Amazonense,006,Coari,01308,1301308,Codajás,-62.06342966,-3.8430459327,28.15
13,Amazonas,02,Sudoeste Amazonense,004,Juruá,01407,1301407,Eirunepé,-69.866290262,-6.6673525668,122.17
13,Amazonas,02,Sudoeste Amazonense,004,Juruá,01506,1301506,Envira,-70.030412542,-7.4398175439,137.39
13,Amazonas,02,Sudoeste Amazonense,003,Alto Solimões,01605,1301605,Fonte Boa,-66.096502989,-2.5122706845,58.14
13,Amazonas,02,Sudoeste Amazonense,004,Juruá,01654,1301654,Guajará,-72.582430538,-7.547774414,182.75
13,Amazonas,04,Sul Amazonense,013,Madeira,01704,1301704,Humaitá,-63.026698021,-7.5122249506,55.01
13,Amazonas,02,Sudoeste Amazonense,004,Juruá,01803,1301803,Ipixuna,-71.69441806,-7.0509801144,156.32
13,Amazonas,03,Centro Amazonense,007,Manaus,01852,1301852,Iranduba,-60.193388166,-3.281053877,43.22
13,Amazonas,03,Centro Amazonense,009,Itacoatiara,01902,1301902,Itacoatiara,-58.440175436,-3.1403788039,21.65
13,Amazonas,02,Sudoeste Amazonense,004,Juruá,01951,1301951,Itamarati,-68.247917435,-6.4377993486,112.65
13,Amazonas,03,Centro Amazonense,009,Itacoatiara,02009,1302009,Itapiranga,-58.034545883,-2.7418427523,69.26
13,Amazonas,01,Norte Amazonense,002,Japurá,02108,1302108,Japurá,-66.996903494,-1.88084485,69.84
13,Amazonas,02,Sudoeste Amazonense,004,Juruá,02207,1302207,Juruá,-66.063041925,-3.4748895988,64.37
13,Amazonas,02,Sudoeste Amazonense,003,Alto Solimões,02306,1302306,Jutaí,-66.771327546,-2.7446464468,62.14
13,Amazonas,04,Sul Amazonense,012,Purus,02405,1302405,Lábrea,-64.794773,-7.2619465533,57.5
13,Amazonas,03,Centro Amazonense,007,Manaus,02504,1302504,Manacapuru,-60.620589445,-3.2982780354,26.96
13,Amazonas,03,Centro Amazonense,007,Manaus,02553,1302553,Manaquiri,-60.458881306,-3.4290796693,29.48
13,Amazonas,03,Centro Amazonense,007,Manaus,02603,1302603,Manaus,-60.02333518,-3.1346914912,34.35
13,Amazonas,04,Sul Amazonense,013,Madeira,02702,1302702,Manicoré,-61.299248408,-5.8132052611,44.34
13,Amazonas,01,Norte Amazonense,002,Japurá,02801,1302801,Maraã,-65.574283703,-1.8664368773,47.13
13,Amazonas,03,Centro Amazonense,010,Parintins,02900,1302900,Maués,-57.715034386,-3.3864279262,24.05
13,Amazonas,03,Centro Amazonense,010,Parintins,03007,1303007,Nhamundá,-56.716769913,-2.188983766,0
13,Amazonas,03,Centro Amazonense,009,Itacoatiara,03106,1303106,Nova Olinda do Norte,-59.093074026,-3.8875928319,12.07
13,Amazonas,01,Norte Amazonense,001,Rio Negro,03205,1303205,Novo Airão,-60.9488107,-2.623432459,21.7
13,Amazonas,04,Sul Amazonense,013,Madeira,03304,1303304,Novo Aripuanã,-60.377045669,-5.1226693141,29.06
13,Amazonas,03,Centro Amazonense,010,Parintins,03403,1303403,Parintins,-56.736292145,-2.6270525858,17.32
13,Amazonas,04,Sul Amazonense,011,Boca do Acre,03502,1303502,Pauini,-67.002097488,-7.7140436443,118.45
13,Amazonas,03,Centro Amazonense,008,Rio Preto da Eva,03536,1303536,Presidente Figueiredo,-60.025646834,-2.05842908,58.28
13,Amazonas,03,Centro Amazonense,008,Rio Preto da Eva,03569,1303569,Rio Preto da Eva,-59.70473809,-2.693301541,34.73
13,Amazonas,01,Norte Amazonense,001,Rio Negro,03601,1303601,Santa Isabel do Rio Negro,-65.02002263,-0.41669483188,34.12
13,Amazonas,02,Sudoeste Amazonense,003,Alto Solimões,03700,1303700,Santo Antônio do Içá,-67.946485143,-3.1074863091,67.35
13,Amazonas,01,Norte Amazonense,001,Rio Negro,03809,1303809,São Gabriel da Cachoeira,-67.083642896,-0.13646278811,61.51
13,Amazonas,02,Sudoeste Amazonense,003,Alto Solimões,03908,1303908,São Paulo de Olivença,-68.944853488,-3.4665096234,86.62
13,Amazonas,03,Centro Amazonense,010,Parintins,03957,1303957,São Sebastião do Uatumã,-57.870346355,-2.5701525796,16.93
13,Amazonas,03,Centro Amazonense,009,Itacoatiara,04005,1304005,Silves,-58.21480086,-2.8364274296,64.01
13,Amazonas,02,Sudoeste Amazonense,003,Alto Solimões,04062,1304062,Tabatinga,-69.946244375,-4.2318836756,0
13,Amazonas,04,Sul Amazonense,012,Purus,04104,1304104,Tapauá,-63.187094867,-5.6242235177,50.65
13,Amazonas,03,Centro Amazonense,005,Tefé,04203,1304203,Tefé,-64.708419663,-3.3483724939,46.58
13,Amazonas,02,Sudoeste Amazonense,003,Alto Solimões,04237,1304237,Tonantins,-67.77648228,-2.8610912498,66.1
13,Amazonas,03,Centro Amazonense,005,Tefé,04260,1304260,Uarini,-65.15534564,-2.983609242,42.58
13,Amazonas,03,Centro Amazonense,010,Parintins,04302,1304302,Urucará,-57.759828174,-2.5366116718,17.7
13,Amazonas,03,Centro Amazonense,009,Itacoatiara,04401,1304401,Urucurituba,-58.159641041,-3.134633115,23
14,Roraima,01,Norte de Roraima,001,Boa Vista,00050,1400050,Alto Alegre,-61.31402239,2.9938229476,121.74
14,Roraima,01,Norte de Roraima,001,Boa Vista,00027,1400027,Amajari,-61.420590172,3.652118445,107.71
14,Roraima,01,Norte de Roraima,001,Boa Vista,00100,1400100,Boa Vista,-60.670532672,2.8166819191,79.82
14,Roraima,01,Norte de Roraima,002,Nordeste de Roraima,00159,1400159,Bonfim,-59.878006628,3.3502886191,86.64
14,Roraima,01,Norte de Roraima,002,Nordeste de Roraima,00175,1400175,Cantá,-60.602062847,2.6076663984,82
14,Roraima,02,Sul de Roraima,003,Caracaraí,00209,1400209,Caracaraí,-61.1491768,1.8038712472,49.58
14,Roraima,02,Sul de Roraima,004,Sudeste de Roraima,00233,1400233,Caroebe,-59.694810073,0.87267450718,128.83
14,Roraima,02,Sul de Roraima,003,Caracaraí,00282,1400282,Iracema,-61.052258585,2.1682147652,80.64
14,Roraima,02,Sul de Roraima,003,Caracaraí,00308,1400308,Mucajaí,-60.91151853,2.479772235,69.62
14,Roraima,01,Norte de Roraima,002,Nordeste de Roraima,00407,1400407,Normandia,-59.635206283,3.8829782853,102.78
14,Roraima,01,Norte de Roraima,001,Boa Vista,00456,1400456,Pacaraima,-61.147306347,4.4752593402,912.12
14,Roraima,02,Sul de Roraima,004,Sudeste de Roraima,00472,1400472,Rorainópolis,-60.425060493,0.93719539359,83.79
14,Roraima,02,Sul de Roraima,004,Sudeste de Roraima,00506,1400506,São João da Baliza,-59.906044345,0.94715742746,121.24
14,Roraima,02,Sul de Roraima,004,Sudeste de Roraima,00605,1400605,São Luiz,-60.028266774,1.0181116273,116.34
14,Roraima,01,Norte de Roraima,002,Nordeste de Roraima,00704,1400704,Uiramutã,-60.19571614,4.5854403875,605.79
15,Pará,04,Nordeste Paraense,011,Cametá,00107,1500107,Abaetetuba,-48.88440382,-1.7234698628,10.12
15,Pará,06,Sudeste Paraense,017,Paragominas,00131,1500131,Abel Figueiredo,-48.396762125,-4.951390895,192.75
15,Pará,04,Nordeste Paraense,012,Tomé-Açu,00206,1500206,Acará,-48.200456431,-1963,7.39
15,Pará,02,Marajó,005,Furos de Breves,00305,1500305,Afuá,-50.391427589,-0.15917169377,3.13
15,Pará,06,Sudeste Paraense,019,Parauapebas,00347,1500347,Água Azul do Norte,-50.485274507,-6.8049488674,296.29
15,Pará,01,Baixo Amazonas,002,Santarém,00404,1500404,Alenquer,-54.74086235,-1.95139,39.13
15,Pará,01,Baixo Amazonas,003,Almeirim,00503,1500503,Almeirim,-52.576835086,-1.5273388027,18.72
15,Pará,05,Sudoeste Paraense,015,Altamira,00602,1500602,Altamira,-52.214376305,-3.2056,104.74
15,Pará,02,Marajó,005,Furos de Breves,00701,1500701,Anajás,-49.94500104,-0.984451394,5
15,Pará,03,Metropolitana de Belém,007,Belém,00800,1500800,Ananindeua,-48.37206665,-1.3687135682,26.56
15,Pará,05,Sudoeste Paraense,015,Altamira,00859,1500859,Anapu,-51.201621798,-3.476104635,56.3
15,Pará,04,Nordeste Paraense,010,Bragantina,00909,1500909,Augusto Corrêa,-46.641645785,-1.0229,15.98
15,Pará,04,Nordeste Paraense,013,Guamá,00958,1500958,Aurora do Pará,-47.556174603,-2.1293760131,41.36
15,Pará,05,Sudoeste Paraense,014,Itaituba,01006,1501006,Aveiro,-55.330734389,-3.6055952592,15.45
15,Pará,02,Marajó,004,Portel,01105,1501105,Bagre,-50.22198692,-1.8898080603,1.6
15,Pará,04,Nordeste Paraense,011,Cametá,01204,1501204,Baião,-49.672753373,-2.7919618613,30.56
15,Pará,06,Sudeste Paraense,018,São Félix do Xingu,01253,1501253,Bannach,-50.406047121,-7.351072192,401
15,Pará,03,Metropolitana de Belém,007,Belém,01303,1501303,Barcarena,-48.627072892,-1.50576,7.07
15,Pará,03,Metropolitana de Belém,007,Belém,01402,1501402,Belém,-48.487825687,-1.45,8.47
15,Pará,01,Baixo Amazonas,002,Santarém,01451,1501451,Belterra,-54.942674739,-2.6490201694,167.56
15,Pará,03,Metropolitana de Belém,007,Belém,01501,1501501,Benevides,-48.24183645,-1.36143,31.6
15,Pará,06,Sudeste Paraense,017,Paragominas,01576,1501576,Bom Jesus do Tocantins,-48.599039959,-5.0473627043,172.27
15,Pará,04,Nordeste Paraense,010,Bragantina,01600,1501600,Bonito,-47.305891816,-1.3674743568,54.76
15,Pará,04,Nordeste Paraense,010,Bragantina,01709,1501709,Bragança,-46.76575421,-1.0535239562,16.04
15,Pará,05,Sudoeste Paraense,015,Altamira,01725,1501725,Brasil Novo,-52.543441192,-3.297803704,189.05
15,Pará,06,Sudeste Paraense,020,Marabá,01758,1501758,Brejo Grande do Araguaia,-48.405760422,-5.7072961538,221.29
15,Pará,06,Sudeste Paraense,016,Tucuruí,01782,1501782,Breu Branco,-49.569879683,-3.7781354128,95.47
15,Pará,02,Marajó,005,Furos de Breves,01808,1501808,Breves,-50.480894799,-1.69,9.9
15,Pará,03,Metropolitana de Belém,008,Castanhal,01907,1501907,Bujaru,-48.03587501,-1.5139914623,17.01
15,Pará,02,Marajó,006,Arari,02004,1502004,Cachoeira do Arari,-48.960667577,-1.0087862656,9.56
15,Pará,04,Nordeste Paraense,013,Guamá,01956,1501956,Cachoeira do Piriá,-46.547391416,-1.7528970049,48.72
15,Pará,04,Nordeste Paraense,011,Cametá,02103,1502103,Cametá,-49.49783016,-2.2468,11.22
15,Pará,06,Sudeste Paraense,019,Parauapebas,02152,1502152,Canaã dos Carajás,-49.848958431,-6.532196615,295.75
15,Pará,04,Nordeste Paraense,010,Bragantina,02202,1502202,Capanema,-47.175126123,-1.19244,27.27
15,Pará,04,Nordeste Paraense,013,Guamá,02301,1502301,Capitão Poço,-47.062825377,-1.7461872932,64.78
15,Pará,03,Metropolitana de Belém,008,Castanhal,02400,1502400,Castanhal,-47.926643141,-1.295756805,46.79
15,Pará,02,Marajó,006,Arari,02509,1502509,Chaves,-49.989318605,-0.16243729012,11.58
15,Pará,04,Nordeste Paraense,009,Salgado,02608,1502608,Colares,-48.288728431,-0.93209124395,12
15,Pará,06,Sudeste Paraense,022,Conceição do Araguaia,02707,1502707,Conceição do Araguaia,-49.264500812,-8.2648,180.16
15,Pará,04,Nordeste Paraense,012,Tomé-Açu,02756,1502756,Concórdia do Pará,-47.949886939,-1.9845214627,49.26
15,Pará,06,Sudeste Paraense,018,São Félix do Xingu,02764,1502764,Cumaru do Norte,-50.771578377,-7.8111065368,311.59
15,Pará,06,Sudeste Paraense,019,Parauapebas,02772,1502772,Curionópolis,-49.602214224,-6.0968199522,210.95
15,Pará,02,Marajó,005,Furos de Breves,02806,1502806,Curralinho,-49.791522847,-1.8094234196,2.48
15,Pará,01,Baixo Amazonas,002,Santarém,02855,1502855,Curuá,-55.119678608,-1.8899287043,23.28
15,Pará,04,Nordeste Paraense,009,Salgado,02905,1502905,Curuçá,-47.851265085,-0.7324,16.08
15,Pará,06,Sudeste Paraense,017,Paragominas,02939,1502939,Dom Eliseu,-47.555914885,-4.2907,261.07
15,Pará,06,Sudeste Paraense,019,Parauapebas,02954,1502954,Eldorado do Carajás,-49.373951942,-6.103525161,138.74
15,Pará,01,Baixo Amazonas,001,Óbidos,03002,1503002,Faro,-56.74575301,-2.1729752419,19.03
15,Pará,06,Sudeste Paraense,022,Conceição do Araguaia,03044,1503044,Floresta do Araguaia,-49.697578412,-7.5587008723,187.62
15,Pará,04,Nordeste Paraense,013,Guamá,03077,1503077,Garrafão do Norte,-47.045046017,-1.9316970431,45.81
15,Pará,06,Sudeste Paraense,017,Paragominas,03093,1503093,Goianésia do Pará,-49.101044923,-3.84,82.58
15,Pará,02,Marajó,004,Portel,03101,1503101,Gurupá,-51.643695723,-1.4,16.39
15,Pará,04,Nordeste Paraense,010,Bragantina,03200,1503200,Igarapé-Açu,-47.622375492,-1.12,42.53
15,Pará,04,Nordeste Paraense,011,Cametá,03309,1503309,Igarapé-Miri,-48.962299468,-1.98,9.28
15,Pará,03,Metropolitana de Belém,008,Castanhal,03408,1503408,Inhangapi,-47.913392746,-1.4265819809,3.92
15,Pará,04,Nordeste Paraense,013,Guamá,03457,1503457,Ipixuna do Pará,-47.499717588,-2557,46.11
15,Pará,04,Nordeste Paraense,013,Guamá,03507,1503507,Irituia,-47.440755612,-1.77147,17.25
15,Pará,05,Sudoeste Paraense,014,Itaituba,03606,1503606,Itaituba,-55.990048857,-4.2637,25.05
15,Pará,06,Sudeste Paraense,016,Tucuruí,03705,1503705,Itupiranga,-49.324425861,-5.1288370263,88.56
15,Pará,05,Sudoeste Paraense,014,Itaituba,03754,1503754,Jacareacanga,-57.766339858,-6.2235517313,91.91
15,Pará,06,Sudeste Paraense,016,Tucuruí,03804,1503804,Jacundá,-49.112781562,-4.4484,117.08
15,Pará,01,Baixo Amazonas,001,Óbidos,03903,1503903,Juruti,-56.094997688,-2.15525,25.61
15,Pará,04,Nordeste Paraense,011,Cametá,04000,1504000,Limoeiro do Ajuru,-49.381533901,-1891,7.66
15,Pará,04,Nordeste Paraense,013,Guamá,04059,1504059,Mãe do Rio,-47.552290179,-2.0477074407,41.37
15,Pará,04,Nordeste Paraense,009,Salgado,04109,1504109,Magalhães Barata,-47.599181896,-0.79585015602,22.99
15,Pará,06,Sudeste Paraense,020,Marabá,04208,1504208,Marabá,-49.142025333,-5.3526057631,83.61
15,Pará,04,Nordeste Paraense,009,Salgado,04307,1504307,Maracanã,-47.455267959,-0.76241945998,21.23
15,Pará,04,Nordeste Paraense,009,Salgado,04406,1504406,Marapanim,-47.702548753,-0.71215099634,10.01
15,Pará,03,Metropolitana de Belém,007,Belém,04422,1504422,Marituba,-48.34053587,-1.346417265,14.16
15,Pará,05,Sudoeste Paraense,015,Altamira,04455,1504455,Medicilândia,-52.88834535,-3.4454174121,128.52
15,Pará,02,Marajó,004,Portel,04505,1504505,Melgaço,-50.717464697,-1.80344669,8.89
15,Pará,04,Nordeste Paraense,011,Cametá,04604,1504604,Mocajuba,-49.509023461,-2.5828729732,14.51
15,Pará,04,Nordeste Paraense,012,Tomé-Açu,04703,1504703,Moju,-48.767199127,-1.88,14.42
15,Pará,01,Baixo Amazonas,002,Santarém,04752,1504752,Mojuí dos Campos,0,0,0
15,Pará,01,Baixo Amazonas,002,Santarém,04802,1504802,Monte Alegre,-54.07337472,-2,67.36
15,Pará,02,Marajó,006,Arari,04901,1504901,Muaná,-49.216832442,-1.530026208,6.2
15,Pará,04,Nordeste Paraense,013,Guamá,04950,1504950,Nova Esperança do Piriá,-46.962092883,-2.267625989,72.1
15,Pará,06,Sudeste Paraense,016,Tucuruí,04976,1504976,Nova Ipixuna,-49.079886938,-4.923086307,112.8
15,Pará,04,Nordeste Paraense,010,Bragantina,05007,1505007,Nova Timboteua,-47.393202276,-1.2041436474,47.71
15,Pará,05,Sudoeste Paraense,014,Itaituba,05031,1505031,Novo Progresso,-55.419870117,-7.0348359132,224.2
15,Pará,06,Sudeste Paraense,016,Tucuruí,05064,1505064,Novo Repartimento,-49.948638244,-4248,95.01
15,Pará,01,Baixo Amazonas,001,Óbidos,05106,1505106,Óbidos,-55.516323509,-1.9092354958,29.79
15,Pará,04,Nordeste Paraense,011,Cametá,05205,1505205,Oeiras do Pará,-49.855106108,-2,7.08
15,Pará,01,Baixo Amazonas,001,Óbidos,05304,1505304,Oriximiná,-55.862799515,-1763,43.48
15,Pará,04,Nordeste Paraense,013,Guamá,05403,1505403,Ourém,-47.117619362,-1.5489471423,15.4
15,Pará,06,Sudeste Paraense,018,São Félix do Xingu,05437,1505437,Ourilândia do Norte,-51.090832774,-6.7406170863,322.44
15,Pará,05,Sudoeste Paraense,015,Altamira,05486,1505486,Pacajá,-50.63484083,-3.830305703,0
15,Pará,06,Sudeste Paraense,020,Marabá,05494,1505494,Palestina do Pará,-48.321793726,-5.7499341062,123.14
15,Pará,06,Sudeste Paraense,017,Paragominas,05502,1505502,Paragominas,-47.356961561,-2994,88.34
15,Pará,06,Sudeste Paraense,019,Parauapebas,05536,1505536,Parauapebas,-49.90078063,-6.0727298876,155.33
15,Pará,06,Sudeste Paraense,021,Redenção,05551,1505551,Pau D'Arco,-50.048275531,-7.8367944039,191.07
15,Pará,04,Nordeste Paraense,010,Bragantina,05601,1505601,Peixe-Boi,-47.317927021,-1.1895692407,24.52
15,Pará,06,Sudeste Paraense,021,Redenção,05635,1505635,Piçarra,-48.868400667,-6.4536762345,191.92
15,Pará,01,Baixo Amazonas,002,Santarém,05650,1505650,Placas,-54.216968131,-3.8673155621,107.33
15,Pará,02,Marajó,006,Arari,05700,1505700,Ponta de Pedras,-48.87178556,-1.396599997,4.19
15,Pará,02,Marajó,004,Portel,05809,1505809,Portel,-50.82249044,-1.93,10.98
15,Pará,01,Baixo Amazonas,003,Almeirim,05908,1505908,Porto de Moz,-52.242476919,-1.7460900888,12.67
15,Pará,01,Baixo Amazonas,002,Santarém,06005,1506005,Prainha,-53.48181394,-1805,11.99
15,Pará,04,Nordeste Paraense,010,Bragantina,06104,1506104,Primavera,-47.117251258,-0.94011151593,19.89
15,Pará,04,Nordeste Paraense,010,Bragantina,06112,1506112,Quatipuru,-47.00678699,-0.90011585373,13.51
15,Pará,06,Sudeste Paraense,021,Redenção,06138,1506138,Redenção,-50.029641825,-8027,223.68
15,Pará,06,Sudeste Paraense,021,Redenção,06161,1506161,Rio Maria,-50.046410877,-7.3111152446,199.64
15,Pará,06,Sudeste Paraense,017,Paragominas,06187,1506187,Rondon do Pará,-48.069973749,-4.777821727,192.54
15,Pará,05,Sudoeste Paraense,014,Itaituba,06195,1506195,Rurópolis,-54.905862259,-4099,144.18
15,Pará,04,Nordeste Paraense,009,Salgado,06203,1506203,Salinópolis,-47.353120263,-0.62,27.14
15,Pará,02,Marajó,006,Arari,06302,1506302,Salvaterra,-48.513186599,-0.75452597435,15.6
15,Pará,03,Metropolitana de Belém,007,Belém,06351,1506351,Santa Bárbara do Pará,-48.297740649,-1.2294394669,12.72
15,Pará,02,Marajó,006,Arari,06401,1506401,Santa Cruz do Arari,-49.171615566,-0.65997412559,4.6
15,Pará,03,Metropolitana de Belém,008,Castanhal,06500,1506500,Santa Izabel do Pará,-48.16305994,-1.2973959012,29.2
15,Pará,04,Nordeste Paraense,013,Guamá,06559,1506559,Santa Luzia do Pará,-46.906169202,-1.5188278913,80.13
15,Pará,06,Sudeste Paraense,022,Conceição do Araguaia,06583,1506583,Santa Maria das Barreiras,-49.719351857,-8.8705505396,0
15,Pará,04,Nordeste Paraense,010,Bragantina,06609,1506609,Santa Maria do Pará,-47.574695413,-1.347866459,54.94
15,Pará,06,Sudeste Paraense,022,Conceição do Araguaia,06708,1506708,Santana do Araguaia,-50.34480432,-9.32942,177.69
15,Pará,01,Baixo Amazonas,002,Santarém,06807,1506807,Santarém,-54.718570167,-2.4362133299,52.69
15,Pará,04,Nordeste Paraense,010,Bragantina,06906,1506906,Santarém Novo,-47.40092474,-0.92871953578,16.29
15,Pará,03,Metropolitana de Belém,008,Castanhal,07003,1507003,Santo Antônio do Tauá,-48.132433074,-1151,23.94
15,Pará,04,Nordeste Paraense,009,Salgado,07102,1507102,São Caetano de Odivelas,-48.025805498,-0.74661775999,14.2
15,Pará,06,Sudeste Paraense,020,Marabá,07151,1507151,São Domingos do Araguaia,-48.72037341,-5.54,141.56
15,Pará,04,Nordeste Paraense,013,Guamá,07201,1507201,São Domingos do Capim,-47.774784569,-1675,8.95
15,Pará,06,Sudeste Paraense,018,São Félix do Xingu,07300,1507300,São Félix do Xingu,-51.993782523,-6.6424832783,192.41
15,Pará,04,Nordeste Paraense,010,Bragantina,07409,1507409,São Francisco do Pará,-47.79051461,-1.1701887846,34.84
15,Pará,06,Sudeste Paraense,021,Redenção,07458,1507458,São Geraldo do Araguaia,-48.555712486,-6.3989,127.32
15,Pará,04,Nordeste Paraense,009,Salgado,07466,1507466,São João da Ponta,-47.920724165,-0.85100214526,16.3
15,Pará,04,Nordeste Paraense,009,Salgado,07474,1507474,São João de Pirabas,-47.172674297,-0.76644253151,18.18
15,Pará,06,Sudeste Paraense,020,Marabá,07508,1507508,São João do Araguaia,-48.788633402,-5.3590027244,100.55
15,Pará,04,Nordeste Paraense,013,Guamá,07607,1507607,São Miguel do Guamá,-47.482408944,-1.6171359144,12.14
15,Pará,02,Marajó,005,Furos de Breves,07706,1507706,São Sebastião da Boa Vista,-49.532312174,-1718,6.68
15,Pará,06,Sudeste Paraense,021,Redenção,07755,1507755,Sapucaia,-49.703580711,-6.9428571125,199.91
15,Pará,05,Sudoeste Paraense,015,Altamira,07805,1507805,Senador José Porfírio,-51.953056418,-2.5948504183,0
15,Pará,02,Marajó,006,Arari,07904,1507904,Soure,-48.516012662,-725,15.88
15,Pará,04,Nordeste Paraense,012,Tomé-Açu,07953,1507953,Tailândia,-48.951281629,-2937,52.19
15,Pará,04,Nordeste Paraense,009,Salgado,07961,1507961,Terra Alta,-47.907808348,-1.0348266636,35.41
15,Pará,01,Baixo Amazonas,001,Óbidos,07979,1507979,Terra Santa,-56.490904772,-2.1081144737,20.19
15,Pará,04,Nordeste Paraense,012,Tomé-Açu,08001,1508001,Tomé-Açu,-48.14689658,-2.4193668552,15.2
15,Pará,04,Nordeste Paraense,010,Bragantina,08035,1508035,Tracuateua,-46.899478337,-1.0687840585,32.91
15,Pará,05,Sudoeste Paraense,014,Itaituba,08050,1508050,Trairão,-55.996170034,-4.6998191496,126.4
15,Pará,06,Sudeste Paraense,018,São Félix do Xingu,08084,1508084,Tucumã,-51.139539246,-6.7499720073,298.98
15,Pará,06,Sudeste Paraense,016,Tucuruí,08100,1508100,Tucuruí,-49.667184367,-3.7668890843,32.47
15,Pará,06,Sudeste Paraense,017,Paragominas,08126,1508126,Ulianópolis,-47.503144754,-3.7571,123.9
15,Pará,05,Sudoeste Paraense,015,Altamira,08159,1508159,Uruará,-53.73703105,-3706,162.21
15,Pará,04,Nordeste Paraense,009,Salgado,08209,1508209,Vigia,-48.141498585,-0.85553257366,7.54
15,Pará,04,Nordeste Paraense,013,Guamá,08308,1508308,Viseu,-46.138765216,-1.2032785266,7.61
15,Pará,05,Sudoeste Paraense,015,Altamira,08357,1508357,Vitória do Xingu,-52.011260353,-2.88376571,16.54
15,Pará,06,Sudeste Paraense,021,Redenção,08407,1508407,Xinguara,-49.942700584,-7.1015128271,236.84
16,Amapá,01,Norte do Amapá,002,Amapá,00105,1600105,Amapá,-50.79321447,2.0539212446,11.9
16,Amapá,01,Norte do Amapá,001,Oiapoque,00204,1600204,Calçoene,-50.944772734,2.4965590445,8.6
16,Amapá,02,Sul do Amapá,003,Macapá,00212,1600212,Cutias,-50.801626029,0.9710780554,7.89
16,Amapá,02,Sul do Amapá,003,Macapá,00238,1600238,Ferreira Gomes,-51.187429046,0.85397739314,39
16,Amapá,02,Sul do Amapá,003,Macapá,00253,1600253,Itaubal,-50.700179437,0.6006532883,0
16,Amapá,02,Sul do Amapá,004,Mazagão,00279,1600279,Laranjal do Jari,-52.539020736,-855,8.68
16,Amapá,02,Sul do Amapá,003,Macapá,00303,1600303,Macapá,-51.05740545,0.0389,14.5
16,Amapá,02,Sul do Amapá,004,Mazagão,00402,1600402,Mazagão,-51.286076856,-0.12439632882,7.21
16,Amapá,01,Norte do Amapá,001,Oiapoque,00501,1600501,Oiapoque,-51.830552555,3.8511307325,0
16,Amapá,02,Sul do Amapá,003,Macapá,00154,1600154,Pedra Branca do Amapari,-51.946594273,0.77688286056,73.57
16,Amapá,02,Sul do Amapá,003,Macapá,00535,1600535,Porto Grande,-51.414448822,0.71255470182,70.03
16,Amapá,01,Norte do Amapá,002,Amapá,00550,1600550,Pracuúba,-50.784253721,1.742508487,10.7
